SMSA	PLINE	PERSON	HERE	PQOTHNR	PQSALNR	PQSELFNR	PQALIM	PQDIV	PQINT	PQOTHER	PQRENT	PQRETIR	PQSAL	PQSELF	PQSS	PQSSI	PQWELF	PQWKCMP	RNTDUE	LODRNT	FOOD	LODSTA	WLINEQ	MOVM	MOVE	TEN	MVG	PHEAR	PSEE	PMEMRY	PWALK	PCARE	PERRND	CITSHP	JITSHP	NATVTY	REL	AGE	SEX	MAR	PAR	GRAD	SPOS	SPAN	JREL	JAGE	JSEX	JMAR	JPAR	JSPAN	JGRAD	JSPOS	FAMNUM	FAMTYP	FAMREL	INUSYR	JATVTY	JNUSYR	JTEN	JMOVE	JMOVM	JMVG	JHERE	JPQSAL	JPQSELF	JPQINT	JPQSS	JPQSSI	JPQWELF	JPQRETIR	JPQALIM	JPQOTHER	JPQSALNR	JPQSLFNR	JPQOTHNR	JPQDIV	JPQRENT	JPQWKCMP	RACE	PVOTHER	JSAL	SAL	JRACE	JPVOTHER	CONTROL
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	12	2008	X	1	2	2	2	2	2	2	1	 	057	2	31	2	4	 	46	 	1	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	80000	1	 	000000017878
5560	1	1	B	B	B	B	2	2	1	2	1	2	1	2	2	2	2	2	 	 	B	B	1	5	2002	X	B	2	2	2	2	2	2	1	 	057	1	59	2	4	 	45	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	15800	 	75000	 	 	000000017879
5560	2	2	B	B	B	B	2	2	1	2	2	2	1	2	2	2	2	2	 	 	B	B	1	5	2002	 	B	2	2	2	2	2	2	1	 	057	22	23	2	6	1	44	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	3000	 	5950	 	 	000000017879
5560	1	1	B	B	B	B	2	2	1	2	1	2	2	1	2	2	2	2	 	 	B	B	1	2	2006	X	1	2	2	2	2	2	2	1	 	057	1	35	1	1	 	44	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	58400	 	0	 	 	000000017882
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	2	2006	X	1	2	2	2	2	2	2	1	 	057	20	35	2	1	 	45	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	66000	 	 	000000017882
5560	3	3	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	5	2007	 	B	2	2	B	B	B	B	1	 	057	22	2	1	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000017882
5560	4	4	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	3	2009	 	B	2	2	B	B	B	B	1	 	057	22	0	1	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000017882
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	1	2	2	 	 	B	B	1	4	2009	X	1	2	2	2	1	2	2	1	 	057	2	54	2	4	 	34	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	07	8000	 	1600	 	 	000000017883
5560	2	2	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	4	2009	 	1	2	2	B	B	B	B	1	 	057	38	1	1	B	 	 	 	2	 	 	 	 	 	 	 	 	0	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000017883
5560	1	1	B	B	B	B	2	2	1	2	2	2	1	2	2	2	2	2	 	 	B	B	1	5	2007	X	1	2	2	2	2	2	2	1	 	057	1	54	1	1	 	44	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	300	 	40000	 	 	000000017885
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	5	2007	X	1	2	2	2	2	2	2	1	 	057	20	48	2	1	 	43	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	35000	 	 	000000017885
5560	3	3	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	5	2007	 	1	2	2	2	2	2	2	1	 	057	22	16	1	6	1	37	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	0	 	 	000000017885
5560	4	4	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	1	5	2007	 	1	2	2	2	2	2	2	1	 	057	22	19	1	6	1	39	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	0	 	 	000000017885
5560	1	1	B	B	B	B	2	2	1	2	2	2	1	2	2	2	2	2	 	 	B	B	1	6	2008	X	1	2	2	2	2	2	2	1	 	057	2	39	1	4	 	44	 	1	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	 	 	2	2	2	2	2	2	2	2	2	 	 	 	2	2	2	01	300	2	40000	 	2	000000017886
5560	1	1	B	B	B	B	2	2	2	2	2	2	2	2	1	2	2	2	 	 	B	B	2	6	1992	 	B	2	2	2	2	2	2	1	 	057	20	83	2	1	 	40	2	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	1	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	01	12000	 	0	 	 	000000017888
5560	2	2	B	B	B	B	2	1	2	2	2	2	2	2	1	2	2	2	 	 	B	B	2	6	1992	X	B	2	2	2	1	2	1	1	 	057	1	93	1	1	 	46	1	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	362598	 	0	 	 	000000017888
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	8	2007	X	1	2	2	2	2	2	2	1	 	057	2	35	2	6	 	46	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	36000	 	 	000000017890
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	2	7	2009	X	1	2	2	2	2	2	2	1	 	057	2	18	2	6	 	39	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	4	5000	 	 	000000018951
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	8	2009	X	1	2	2	2	2	2	2	1	 	057	2	54	2	6	 	39	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	3000	 	 	000000017901
5560	1	1	B	B	B	B	2	2	2	2	2	2	2	2	1	2	2	2	 	 	B	B	2	4	2008	X	1	2	2	1	2	2	2	1	 	057	2	63	2	6	 	39	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	2	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	1400	 	0	 	 	000000017902
5560	1	1	B	B	B	B	2	2	2	2	2	2	2	1	2	2	2	2	 	 	B	B	1	5	2002	X	B	2	2	2	1	2	2	1	 	057	1	86	1	1	 	45	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	120000	 	0	 	 	000000017903
5560	2	2	B	B	B	B	2	2	2	2	2	1	2	2	2	2	2	2	 	 	B	B	2	5	2002	 	B	2	2	2	2	2	2	1	 	057	20	86	2	1	 	45	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	60000	 	0	 	4	000000017903
5560	1	1	B	B	B	B	2	1	1	2	1	1	2	2	1	2	2	2	 	 	B	B	2	11	2007	X	1	1	2	2	2	2	1	1	 	057	1	81	1	3	 	39	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	76300	 	0	 	2	000000018952
5560	2	2	B	B	B	B	2	2	2	2	1	2	1	2	2	2	2	2	 	 	B	B	1	11	2007	X	1	2	2	2	2	2	2	1	 	057	22	48	1	3	1	44	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	7000	2	24000	 	2	000000018952
5560	1	1	B	B	B	B	2	2	2	2	2	2	2	2	2	1	2	2	 	 	B	B	2	5	2002	X	B	2	2	2	2	2	2	1	 	057	2	72	2	4	 	39	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	8000	 	0	 	 	000000017908
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	1	2009	X	1	2	2	2	2	2	2	1	 	057	1	24	1	1	 	44	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	30000	 	 	000000017911
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	1	2	2	2	2	 	 	B	B	2	1	2009	X	1	2	2	2	2	2	2	1	 	057	20	30	2	1	 	45	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	3000	 	27000	 	 	000000017911
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	7	2009	X	1	2	2	2	2	2	2	1	 	057	1	55	1	1	 	44	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	65000	 	 	000000017912
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	7	2009	 	1	2	2	2	2	2	2	1	 	057	20	50	2	1	 	45	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	65000	 	 	000000017912
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	9	2006	X	1	2	2	2	2	2	2	1	 	057	2	48	2	4	 	43	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	91000	 	 	000000017915
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	10	2007	X	1	2	2	2	2	2	2	1	 	057	2	38	1	6	 	45	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	2	100000	 	 	000000017918
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	1	2009	X	1	2	2	2	2	2	2	1	 	057	2	17	1	6	 	45	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	2	13000	 	 	000000017919
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	1	1992	X	B	2	2	2	2	2	2	1	 	057	2	40	1	4	 	40	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	75000	 	 	000000017923
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	3	2007	X	1	2	2	2	2	2	2	1	 	057	1	40	2	6	 	37	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	19000	 	 	000000017924
5560	2	2	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	3	2007	 	1	2	2	2	2	2	2	1	 	057	22	18	1	6	1	36	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	0	 	 	000000017924
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	9	1993	X	B	2	2	2	2	2	2	1	 	057	2	52	2	4	 	44	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	2	50000	 	 	000000017926
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	8	1992	X	B	2	2	2	2	2	2	1	 	057	1	58	1	2	 	46	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	262070	 	 	000000017928
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	2	8	1992	 	B	2	2	1	2	2	2	1	 	057	22	17	2	6	1	37	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	1500	 	 	000000017928
5560	3	3	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	2	6	1993	 	B	2	2	2	2	2	2	1	 	057	22	16	1	6	1	36	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	800	 	 	000000017928
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	1	2	2	2	2	 	 	B	B	1	3	2006	X	1	2	2	2	2	2	2	1	 	057	1	43	2	1	 	45	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	20000	 	38000	 	 	000000017929
5560	2	2	B	B	B	B	2	2	2	2	1	2	1	2	2	2	2	2	 	 	B	B	1	3	2008	 	2	2	2	2	2	2	2	1	 	057	20	48	1	1	 	44	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	12000	 	60000	 	 	000000017929
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	11	2008	X	1	2	2	2	2	2	2	5	 	314	1	35	1	1	 	34	2	1	 	 	 	 	 	 	 	 	1	1	1	2003	 	 	 	 	 	 	 	2	2	2	2	2	2	2	2	2	 	 	 	2	2	2	01	0	2	22000	 	 	000000017931
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	 	11	2008	 	1	2	2	2	2	2	2	5	 	314	20	29	2	1	 	33	1	1	 	 	 	 	 	 	 	 	1	1	2	2003	 	 	 	 	 	 	 	2	2	2	2	2	2	2	2	2	 	 	 	2	2	2	01	0	2	19000	 	 	000000017931
5560	3	3	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	11	2008	 	1	2	2	B	B	B	B	1	 	057	22	4	2	B	1	 	 	1	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000017931
5560	4	4	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	12	2008	 	B	2	2	B	B	B	B	1	 	057	22	0	2	B	1	 	 	1	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	 	 	 	 	 	000000017931
5560	1	1	B	B	B	B	2	2	2	2	2	2	2	2	1	2	2	2	 	 	B	B	 	7	2008	X	1	2	2	2	2	2	2	1	 	057	1	66	2	1	 	42	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	2	2	2	2	2	2	2	2	2	 	 	 	2	2	2	01	8328	 	0	 	2	000000017933
5560	2	2	B	B	B	B	2	1	2	2	2	2	2	2	1	2	2	2	 	 	B	B	 	7	2008	 	1	2	2	2	2	2	2	1	 	057	20	68	1	1	 	46	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	1	 	2	2	2	2	2	2	2	2	2	 	 	 	2	2	2	01	362598	 	0	 	2	000000017933
5560	1	1	B	B	B	B	2	2	1	2	2	2	1	2	1	2	2	2	 	 	B	B	1	3	2006	X	1	2	2	2	2	2	2	1	 	057	2	74	2	3	 	39	 	1	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	12158	 	35000	 	 	000000017938
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	10	2009	X	1	2	2	2	2	2	2	1	 	057	1	25	2	6	 	44	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	26000	 	 	000000017939
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	2	10	2009	 	1	2	2	2	2	2	2	1	 	057	22	20	1	5	1	40	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	3600	 	 	000000017939
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	12	2006	X	1	2	2	2	2	2	2	1	 	057	2	38	2	6	 	44	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	2	75000	 	 	000000017940
5560	1	1	B	B	B	B	2	2	1	2	2	2	1	2	2	2	2	2	 	 	B	B	1	1	1996	X	B	2	2	2	2	2	2	1	 	057	1	58	1	1	 	44	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	2	 	 	01	21667	1	43333	 	1	000000017949
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	6	2000	X	B	2	2	2	2	2	2	1	 	057	20	46	2	1	 	44	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	2	24000	 	 	000000017949
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	5	1973	X	B	2	2	2	2	2	2	1	 	057	2	61	1	5	 	41	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	53000	 	 	000000017950
5560	1	1	B	B	B	B	2	2	2	2	2	2	2	2	1	1	2	2	 	 	B	B	2	3	2006	X	1	2	2	2	1	1	1	1	 	057	2	62	2	3	 	43	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	1311	 	0	 	2	000000017952
5560	1	1	B	B	B	B	2	2	2	2	2	2	2	2	1	2	2	1	 	 	B	B	2	1	2009	X	1	1	2	2	2	2	2	1	 	057	2	71	1	3	 	38	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	2750	 	0	 	 	000000017954
5560	1	1	B	B	B	B	2	2	2	2	1	1	2	2	1	2	2	2	 	 	B	B	2	11	1944	X	B	2	2	2	2	2	2	1	 	057	2	64	2	4	 	40	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	4300	 	0	 	2	000000017963
5560	1	1	B	B	B	B	1	2	2	2	2	2	1	2	2	2	1	2	 	 	B	B	1	9	2008	X	1	2	2	2	2	2	2	1	 	057	1	34	2	5	 	37	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	2914	 	1200	 	 	000000017966
5560	2	2	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	9	2008	 	1	2	2	2	2	2	B	1	 	057	22	14	1	6	1	34	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000017966
5560	3	3	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	9	2008	 	1	2	2	B	B	B	B	1	 	057	22	2	2	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000017966
5560	4	4	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	1	2009	 	B	2	2	B	B	B	B	1	 	057	22	0	2	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000017966
5560	1	1	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	7	2009	 	1	2	2	2	2	2	B	1	 	057	22	14	2	5	2	34	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000017967
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	7	2009	X	1	2	2	2	2	2	2	1	 	057	1	35	2	5	 	39	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	4	26000	 	 	000000017967
5560	3	3	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	7	2009	 	1	2	2	2	2	2	2	1	 	057	22	18	2	6	2	37	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	0	 	 	000000017967
5560	1	1	B	B	B	B	2	2	2	2	2	1	2	2	1	2	2	2	 	 	B	B	2	10	1974	X	B	2	2	2	2	2	2	1	 	057	1	76	2	1	 	41	2	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	22700	 	0	 	 	000000017969
5560	2	2	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	10	1974	X	B	1	2	2	2	2	2	1	 	057	20	81	1	1	 	42	1	2	 	 	 	 	 	 	 	 	1	1	2	 	 	 	 	 	 	1	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	02	0	 	0	 	 	000000017969
5560	1	1	B	B	B	B	2	2	2	2	2	2	2	2	1	1	1	2	 	 	B	B	2	2	2009	X	1	2	2	2	1	1	1	1	 	057	2	72	2	3	 	36	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	8468	 	0	 	 	000000017971
5560	2	2	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	1	2008	X	1	2	2	2	2	2	2	1	 	057	2	23	1	6	 	40	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	01	0	 	0	 	 	000000008730
5560	3	3	2	2	1	2	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	2	8	2009	X	2	2	2	2	2	2	2	1	 	057	34	22	1	6	 	40	 	2	 	 	 	 	 	 	 	 	0	5	0	 	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	2	2	2	 	 	 	01	0	2	65000	 	 	000000008730
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	5	2009	X	1	2	2	2	2	2	2	1	 	057	1	29	1	6	 	39	 	2	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	17000	 	 	000000017974
5560	2	2	1	2	1	2	B	B	B	B	B	B	B	B	B	B	B	B	 	 	 	 	1	5	2009	 	1	2	2	2	2	2	2	1	 	057	32	23	2	6	 	39	 	2	 	 	 	 	 	 	 	 	0	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	17000	 	 	000000017974
5560	3	3	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	 	 	B	B	B	5	2009	 	1	2	2	B	B	B	B	1	 	057	22	3	1	B	1	 	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	 	 	 	 	 	000000017974
5560	1	1	B	B	B	B	2	2	2	2	2	2	2	2	2	2	2	2	 	 	B	B	2	2	2006	 	1	2	2	2	2	2	2	1	 	057	22	20	1	6	2	39	 	2	 	 	 	 	 	 	 	 	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	 	0	 	 	000000017976
5560	2	2	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	1	2006	X	1	2	2	2	2	2	2	1	 	057	1	50	2	2	 	39	 	1	 	 	 	 	 	 	 	 	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	4	35000	 	 	000000017976
5560	1	1	B	B	B	B	2	2	2	2	2	2	1	2	2	2	2	2	 	 	B	B	1	4	2007	X	1	2	2	2	2	2	2	1	 	057	2	40	1	6	 	39	 	2	 	 	 	 	 	 	 	 	0	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	02	0	2	17000	 	 	000000017978
