SMSA	PERSON	PASS	TRAN	TIMEJ	DISTJ	WHHRW	WHHRB	AMPM	HJOB	VEHCL	WHDY	WHOME	WTIME	JTRAN	JVEHCL	JPASS	JTIMEJ	JDISTJ	JWTIME	JWHHRW	JWHHRB	JWHDY	CONTROL
5560	1	 	2	45	30	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001476
5560	1	 	2	15	5	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000001480
5560	2	 	1	30	14	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001480
5560	3	 	1	30	20	 	0	1	1	1	B	2	0900	 	 	 	 	 	 	 	 	 	000000001480
5560	1	 	1	15	10	40	0	2	1	1	2	1	0100	 	 	 	 	2	 	 	 	 	000000001485
5560	1	 	2	15	5	 	0	1	1	1	B	2	0645	 	 	 	 	 	 	 	 	 	000000001487
5560	2	 	1	10	2	 	0	2	1	1	B	2	0400	 	 	 	 	 	 	 	 	 	000000001487
5560	3	 	2	10	5	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001487
5560	1	 	2	30	14	 	0	1	1	1	B	2	0530	 	 	 	 	 	 	 	 	 	000000001489
5560	1	 	2	15	4	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000001497
5560	3	 	1	15	2	 	0	1	1	1	B	2	0530	 	 	 	 	 	 	 	 	 	000000001497
5560	4	 	2	90	97	 	0	1	1	1	B	2	0300	 	 	 	 	 	 	 	 	 	000000001497
5560	1	 	2	15	16	 	0	D	2	1	B	2	D	 	 	 	 	2	 	 	 	 	000000001500
5560	1	 	1	5	1	 	0	2	1	1	B	2	0645	 	 	 	 	 	 	 	 	 	000000001501
5560	1	2	3	20	12	 	0	1	1	2	B	2	0120	 	 	 	 	 	 	 	 	 	000000001503
5560	2	2	3	20	12	 	0	1	1	2	B	2	0120	 	 	 	 	 	 	 	 	 	000000001503
5560	6	 	1	20	13	 	0	1	1	1	B	2	0120	 	 	 	 	 	 	 	 	 	000000001503
5560	1	 	2	10	5	 	0	1	1	1	B	2	0545	 	 	 	 	 	 	 	 	 	000000001505
5560	4	 	2	20	7	 	0	1	1	1	B	2	0520	 	 	 	 	 	 	 	 	 	000000001507
5560	5	 	2	45	15	 	0	1	1	1	B	2	0715	 	 	 	 	 	 	 	 	 	000000001507
5560	1	5	1	30	10	 	0	1	1	2	B	2	0700	 	 	 	 	2	 	 	 	 	000000001509
5560	1	 	1	40	24	 	0	1	1	1	B	2	0645	 	 	 	 	 	 	 	 	 	000000001516
5560	3	 	1	30	10	 	0	1	1	1	B	2	R	 	 	 	 	 	 	 	 	 	000000001521
5560	4	 	1	20	5	 	0	1	1	1	B	2	R	 	 	 	 	 	 	 	 	 	000000001521
5560	1	 	2	10	4	 	0	1	1	1	B	2	0830	 	 	 	 	 	 	 	 	 	000000001529
5560	2	 	2	30	13	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000001529
5560	2	 	1	20	10	 	0	1	2	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000001532
5560	1	 	2	20	2	11	0	1	1	1	0	1	0600	 	 	 	 	 	 	 	 	 	000000001534
5560	1	4	1	40	40	12	0	1	1	2	0	1	0720	 	 	 	 	 	 	 	 	 	000000001536
5560	9	 	1	15	10	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001538
5560	11	2	1	10	2	 	2	1	1	2	B	2	0900	 	 	 	 	 	 	 	 	 	000000001538
5560	2	 	1	30	20	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000001544
5560	1	 	1	30	20	 	0	1	1	1	B	2	0715	 	 	 	 	2	 	 	 	 	000000001550
5560	2	 	1	10	7	 	0	1	1	1	B	2	1050	 	 	 	 	2	 	 	 	 	000000001550
5560	2	 	2	25	15	 	0	2	1	1	B	2	0400	 	 	 	 	 	 	 	 	 	000000001558
5560	4	 	1	15	10	 	0	1	1	1	B	2	0715	 	 	 	 	 	 	 	 	 	000000001560
5560	1	 	1	10	7	 	0	1	1	1	B	2	1030	 	 	 	 	2	 	 	 	 	000000001561
5560	1	 	2	5	5	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000001568
5560	2	 	1	25	11	25	25	1	1	1	3	1	1000	 	 	 	 	 	 	 	 	 	000000001568
5560	1	 	2	25	11	 	0	1	1	1	B	2	D	 	 	 	2	2	 	 	 	 	000000001570
5560	2	 	2	10	4	 	0	1	1	1	B	2	D	 	 	 	2	2	 	 	 	 	000000001570
5560	1	 	1	15	6	2	0	1	2	1	0	1	0800	 	 	 	2	2	 	 	 	 	000000001574
5560	1	 	1	20	6	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001575
5560	2	 	2	5	3	 	0	1	1	1	B	2	0715	 	 	 	 	 	 	 	 	 	000000001577
5560	1	 	1	5	2	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001579
5560	1	 	2	5	3	 	4	1	1	1	B	2	1000	 	 	 	 	 	 	 	 	 	000000001582
5560	2	2	1	40	30	 	0	1	1	2	B	2	0700	 	 	 	 	 	 	 	 	 	000000001586
5560	3	2	2	15	11	 	0	1	1	2	B	2	0800	 	 	 	2	2	 	 	 	 	000000001586
5560	1	 	2	15	4	 	0	1	1	1	B	2	0645	 	 	 	 	 	 	 	 	 	000000001590
5560	1	 	3	20	10	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000001591
5560	2	 	2	20	10	 	0	1	2	1	B	2	0730	 	 	 	2	2	 	 	 	 	000000001591
5560	3	 	1	30	13	 	0	2	1	1	B	2	D	 	 	 	 	 	 	 	 	 	000000001591
5560	3	 	2	15	5	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000001593
5560	4	 	1	15	5	 	 	1	1	1	B	2	0700	 	 	 	2	 	 	 	 	 	000000001593
5560	1	 	2	15	5	 	0	1	1	1	B	2	0900	 	 	 	 	 	 	 	 	 	000000001595
5560	2	 	2	20	10	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000001595
5560	4	 	1	13	3	 	2	1	1	1	B	2	1100	 	 	 	 	 	 	 	 	 	000000001604
5560	7	 	1	20	5	 	2	1	1	1	B	2	0500	 	 	 	2	2	 	 	 	 	000000001604
5560	1	 	1	5	3	 	0	2	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000001606
5560	1	 	1	5	1	 	0	1	1	1	B	2	0830	 	 	 	 	 	 	 	 	 	000000001607
5560	2	 	1	20	5	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001607
5560	3	 	1	20	5	 	0	1	1	1	B	2	0745	 	 	 	2	2	 	 	 	 	000000001607
5560	3	 	1	30	15	 	0	1	1	1	B	2	0400	 	 	 	 	 	 	 	 	 	000000001616
5560	5	 	1	20	15	3	0	1	1	1	2	1	0900	 	 	 	 	 	 	 	 	 	000000001616
5560	3	 	1	20	15	 	0	2	1	1	B	2	D	 	 	 	 	2	 	 	 	 	000000001618
5560	1	 	2	30	40	 	2	D	2	1	B	2	D	 	 	 	 	1	 	 	 	 	000000001621
5560	1	 	2	20	12	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001622
5560	3	 	1	20	12	 	0	1	1	1	B	2	0430	 	 	 	2	2	 	 	 	 	000000001626
5560	1	 	2	17	10	 	 	1	2	1	B	2	0630	 	 	 	2	 	 	 	 	 	000000001630
5560	1	 	2	20	6	 	0	1	1	1	B	2	0500	 	 	 	 	 	 	 	 	 	000000001632
5560	4	 	2	10	3	 	0	1	1	1	B	2	0530	 	 	 	 	 	 	 	 	 	000000001632
5560	5	 	1	60	10	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000001632
5560	1	 	1	15	5	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000001634
5560	2	5	2	30	12	 	40	1	2	2	B	2	0600	 	 	 	 	 	 	 	 	 	000000001634
5560	2	 	1	20	5	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000001637
5560	2	 	2	30	15	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001644
5560	1	 	1	25	10	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001646
5560	1	 	2	15	5	5	5	1	2	1	2	1	0530	 	 	 	 	 	 	 	 	 	000000001648
5560	2	2	2	25	20	 	0	1	1	2	2	1	0630	 	 	 	 	 	 	 	 	 	000000001648
5560	2	 	2	30	20	 	28	1	2	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000001654
5560	1	2	2	20	12	 	0	1	1	2	B	2	0600	 	 	 	 	 	 	 	 	 	000000001656
5560	2	 	2	20	4	 	0	1	1	1	B	2	0745	 	 	 	 	 	 	 	 	 	000000001656
5560	3	2	1	20	12	 	0	1	1	2	B	2	0600	 	 	 	 	 	 	 	 	 	000000001656
5560	1	 	1	10	13	 	0	1	1	1	B	2	0540	 	 	 	 	1	 	 	 	 	000000001662
5560	2	 	1	20	15	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000001662
5560	1	 	1	12	5	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001666
5560	2	2	1	5	2	 	0	1	1	2	B	2	0600	 	 	 	 	 	 	 	 	 	000000001670
5560	3	 	1	30	13	 	0	1	1	1	B	2	0500	 	 	 	 	 	 	 	 	 	000000001670
5560	1	 	2	8	2	 	2	2	1	1	B	2	0230	 	 	 	 	 	 	 	 	 	000000001678
5560	1	 	1	20	15	 	0	1	1	1	B	2	0915	 	 	 	 	 	 	 	 	 	000000001680
5560	2	 	1	40	10	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001685
5560	3	 	1	20	6	 	0	2	1	1	B	2	0415	 	 	 	 	 	 	 	 	 	000000001685
5560	3	 	1	10	3	 	2	1	1	1	B	2	0945	 	 	 	 	2	 	 	 	 	000000001687
5560	1	 	2	8	3	 	20	1	1	1	B	2	0930	 	 	 	 	 	 	 	 	 	000000001693
5560	1	 	1	30	20	10	0	1	1	1	0	1	0700	 	 	 	 	 	 	 	 	 	000000001696
5560	2	 	1	15	10	 	0	1	1	1	B	2	0530	 	 	 	 	 	 	 	 	 	000000001696
5560	1	 	2	20	10	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000001698
5560	1	3	1	5	2	2	2	1	1	2	0	1	0700	 	 	 	 	 	 	 	 	 	000000001703
5560	4	 	9	20	3	2	0	1	1	B	0	1	0700	 	 	 	 	 	 	 	 	 	000000001703
5560	1	 	1	30	20	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000001705
5560	1	 	1	10	5	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000001710
5560	2	 	1	45	15	 	0	1	2	1	B	2	0500	 	 	 	 	 	 	 	 	 	000000001710
5560	1	 	8	10	5	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000001717
5560	3	 	2	15	15	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000001717
5560	1	 	1	1	1	 	20	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000001718
5560	2	 	9	10	1	 	0	2	2	B	B	2	0300	 	 	 	 	 	 	 	 	 	000000001718
5560	1	 	2	20	6	 	0	2	1	1	B	2	1027	 	 	 	 	 	 	 	 	 	000000001724
5560	2	2	2	25	5	 	0	1	1	2	B	2	1015	 	 	 	 	 	 	 	 	 	000000001724
5560	2	 	1	10	4	 	0	1	1	1	B	2	0400	 	 	 	 	 	 	 	 	 	000000001728
5560	1	 	2	20	18	5	5	1	1	1	0	1	0900	 	 	 	 	 	 	 	 	 	000000001730
5560	1	 	2	15	3	 	40	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000001734
5560	1	 	1	5	3	 	5	1	1	1	B	2	0900	 	 	 	 	 	 	 	 	 	000000001736
5560	2	 	2	5	3	 	0	1	1	1	B	2	0900	 	 	 	 	 	 	 	 	 	000000001736
5560	1	 	12	996	996	 	32	B	1	B	B	2	B	 	 	 	1	1	 	 	 	 	000000001745
5560	2	 	1	15	5	 	0	2	1	1	B	2	0145	 	 	 	 	 	 	 	 	 	000000001745
5560	3	 	2	15	5	 	0	2	1	1	B	2	D	 	 	 	2	 	 	 	 	 	000000001745
5560	1	 	2	30	8	 	0	1	1	1	B	2	0530	 	 	 	 	 	 	 	 	 	000000001747
5560	2	 	1	15	4	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000001747
5560	3	2	2	5	4	 	0	1	1	2	B	2	0630	 	 	 	 	 	 	 	 	 	000000001747
5560	4	 	1	20	8	 	0	2	1	1	B	2	0330	 	 	 	 	 	 	 	 	 	000000001747
5560	2	 	1	10	6	 	2	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000001749
5560	1	 	2	30	25	 	2	1	1	1	B	2	0615	 	 	 	 	 	 	 	 	 	000000001759
5560	2	 	1	20	10	 	2	1	1	1	B	2	0615	 	 	 	 	 	 	 	 	 	000000001759
5560	1	 	1	30	8	 	0	1	1	1	B	2	0810	 	 	 	 	 	 	 	 	 	000000001763
5560	2	 	2	15	9	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000001763
5560	3	2	1	20	7	 	0	1	2	2	B	2	0600	 	 	 	 	 	 	 	 	 	000000001765
5560	1	 	12	996	996	25	25	B	1	B	2	1	B	 	 	 	1	1	 	 	 	 	000000001767
5560	2	 	1	20	8	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000001767
5560	1	 	1	5	3	5	0	1	1	1	0	1	0730	 	 	 	 	 	 	 	 	 	000000001769
5560	2	 	12	996	996	 	15	B	2	B	B	2	B	 	 	 	1	1	 	 	 	 	000000001769
5560	1	 	2	210	121	 	0	1	1	1	B	2	0330	 	 	 	 	4	 	 	 	 	000000001771
5560	2	 	1	25	12	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000001771
5560	1	 	2	20	8	 	2	1	1	1	B	2	1200	 	 	 	 	 	 	 	 	 	000000001785
5560	2	 	3	30	6	 	2	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000001785
5560	3	 	2	90	60	 	2	1	1	1	B	2	0200	 	 	 	 	 	 	 	 	 	000000001785
5560	1	 	1	20	15	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001787
5560	2	 	1	45	35	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001787
5560	3	 	1	2	2	 	2	1	1	1	B	2	1000	 	 	 	 	 	 	 	 	 	000000001787
5560	4	 	1	45	35	 	2	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001787
5560	1	 	1	30	15	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001789
5560	1	 	1	10	2	 	0	1	1	1	B	2	0745	 	 	 	 	 	 	 	 	 	000000001793
5560	1	 	2	15	2	 	2	1	1	1	B	2	R	 	 	 	 	 	 	 	 	 	000000001798
5560	2	 	12	996	996	 	2	B	1	B	B	2	B	 	 	 	1	1	 	 	 	 	000000001798
5560	1	 	2	5	2	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000018947
5560	2	 	1	20	10	 	2	1	1	1	B	2	0930	 	 	 	 	 	 	 	 	 	000000018947
5560	1	 	12	996	996	15	0	B	1	B	5	1	B	 	 	 	1	1	 	 	 	 	000000001802
5560	1	 	12	996	996	15	15	B	1	B	0	1	B	 	 	 	1	1	 	 	 	 	000000001803
5560	2	 	2	5	5	 	70	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001803
5560	1	 	2	25	20	5	 	1	1	1	1	1	0900	 	 	 	 	 	 	 	 	 	000000001805
5560	2	 	1	20	20	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000001805
5560	1	 	2	80	80	 	0	1	1	1	B	2	0700	 	 	 	2	 	 	 	 	 	000000001809
5560	1	 	2	20	5	 	2	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000001817
5560	2	 	2	10	10	 	2	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000001817
5560	4	 	1	10	5	 	2	1	1	1	B	2	0815	 	 	 	 	 	 	 	 	 	000000001817
5560	2	 	3	20	15	5	0	1	1	1	0	1	0700	 	 	 	 	 	 	 	 	 	000000001820
5560	1	 	2	20	15	 	4	1	2	1	B	2	0700	 	 	 	 	2	 	 	 	 	000000001825
5560	2	 	3	3	0	2	0	1	1	1	0	1	0700	 	 	 	 	 	 	 	 	 	000000001825
5560	1	 	1	5	3	 	2	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000001828
5560	2	 	1	17	6	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001834
5560	1	 	12	996	996	 	12	B	1	B	B	2	B	 	 	 	1	1	 	 	 	 	000000001836
5560	1	 	12	996	996	40	5	B	1	B	5	1	B	 	 	 	1	1	 	 	 	 	000000001842
5560	2	2	1	45	20	3	0	1	1	2	0	1	0630	 	 	 	 	 	 	 	 	 	000000001842
5560	2	 	1	30	20	 	2	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000001848
5560	1	 	2	45	15	 	2	1	1	1	B	2	0500	 	 	 	 	 	 	 	 	 	000000001851
5560	2	 	3	20	20	 	2	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001851
5560	3	 	10	90	9	 	0	D	2	B	B	2	D	 	 	 	2	2	 	 	 	 	000000001858
5560	1	 	1	20	10	 	0	1	1	1	B	2	0745	 	 	 	 	 	 	 	 	 	000000001860
5560	2	 	3	40	10	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001864
5560	1	 	2	15	12	 	9	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000001866
5560	1	 	1	7	7	 	0	1	1	1	B	2	0330	 	 	 	 	 	 	 	 	 	000000001868
5560	2	 	3	15	7	 	0	1	1	1	B	2	0715	 	 	 	 	 	 	 	 	 	000000001872
5560	1	 	2	45	15	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001874
5560	2	 	1	45	15	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001874
5560	1	 	9	25	6	 	0	1	1	B	B	2	0640	 	 	 	 	1	 	 	 	 	000000001880
5560	2	 	1	20	17	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001880
5560	4	 	2	10	13	 	0	1	1	1	B	2	0600	 	 	 	 	1	 	 	 	 	000000001882
5560	1	 	1	20	10	 	0	1	1	1	B	2	0815	 	 	 	 	 	 	 	 	 	000000001883
5560	4	 	1	10	5	 	0	1	1	1	B	2	0500	 	 	 	 	 	 	 	 	 	000000001883
5560	2	 	1	20	12	 	2	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000001887
5560	6	 	1	20	15	 	2	1	1	1	B	2	0830	 	 	 	 	 	 	 	 	 	000000001887
5560	1	 	1	30	28	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000001894
5560	2	 	2	30	28	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000001894
5560	3	 	1	25	17	 	0	1	1	1	B	2	0620	 	 	 	 	 	 	 	 	 	000000001896
5560	2	 	2	15	5	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000001898
5560	1	 	3	30	10	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000001899
5560	1	 	1	15	10	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000001903
5560	2	 	2	15	5	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000001903
5560	1	 	2	20	7	 	0	D	2	1	B	D	D	 	 	 	2	2	 	 	 	 	000000001906
5560	3	 	2	25	9	 	0	D	2	1	B	D	D	 	 	 	2	2	 	 	 	 	000000001906
5560	6	 	2	25	9	 	0	D	2	1	B	D	D	 	 	 	2	2	 	 	 	 	000000001906
5560	1	 	1	30	8	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000001913
5560	2	 	1	30	10	 	2	1	2	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000001913
5560	1	2	1	15	10	 	2	1	1	2	B	2	0730	 	 	 	 	 	 	 	 	 	000000001915
5560	2	2	1	15	10	 	2	1	1	2	B	2	0730	 	 	 	 	 	 	 	 	 	000000001915
5560	2	 	1	20	12	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000001917
5560	2	 	1	20	15	 	0	1	1	1	B	2	0745	 	 	 	 	 	 	 	 	 	000000001919
5560	1	 	3	25	15	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000001922
5560	2	 	3	10	5	 	5	1	2	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000001922
5560	1	 	1	90	75	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000001933
5560	2	 	2	40	25	 	0	1	1	1	B	2	0615	 	 	 	 	 	 	 	 	 	000000001937
5560	4	 	4	25	12	 	2	1	1	B	B	2	0645	 	 	 	 	 	 	 	 	 	000000001937
5560	1	 	1	12	5	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000001939
5560	2	 	2	10	4	 	0	1	1	1	B	2	0715	 	 	 	 	 	 	 	 	 	000000001939
5560	1	 	1	20	10	 	0	1	1	1	B	2	0500	 	 	 	 	 	 	 	 	 	000000001941
5560	2	 	2	20	10	 	 	1	2	1	B	2	0800	 	 	 	2	2	 	 	 	 	000000001941
5560	1	 	1	30	30	 	0	1	1	1	B	2	0430	 	 	 	 	 	 	 	 	 	000000001943
5560	1	 	1	15	10	 	0	D	1	1	B	2	D	 	 	 	 	 	 	 	 	 	000000001946
5560	4	 	1	20	15	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000001946
5560	1	3	1	45	22	 	2	1	1	2	B	2	0630	 	 	 	 	 	 	 	 	 	000000001948
5560	1	 	2	20	7	 	2	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000001951
5560	2	 	1	20	7	 	2	1	1	1	B	2	0645	 	 	 	 	 	 	 	 	 	000000001951
5560	3	 	2	90	60	 	0	D	1	1	B	2	D	 	 	 	 	 	 	 	 	 	000000001953
5560	1	 	1	0	0	 	7	1	1	1	B	2	0700	 	 	 	2	 	 	 	 	 	000000001959
5560	2	 	1	20	15	 	0	1	1	1	B	2	0815	 	 	 	 	 	 	 	 	 	000000001959
5560	1	 	2	40	21	 	0	1	1	1	B	2	0530	 	 	 	 	 	 	 	 	 	000000001963
5560	1	 	2	30	40	 	6	1	2	1	B	2	0700	 	 	 	 	1	 	 	 	 	000000001965
5560	1	 	1	10	5	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000001972
5560	2	 	1	7	2	 	0	1	1	1	B	2	0845	 	 	 	 	 	 	 	 	 	000000001972
5560	1	 	12	996	996	1	12	B	1	B	3	1	B	 	 	 	1	1	 	 	 	 	000000001977
5560	2	 	1	30	5	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000001977
5560	1	 	1	20	17	 	0	1	1	1	B	2	0930	 	 	 	 	 	 	 	 	 	000000001979
5560	1	 	1	5	6	15	15	1	1	1	2	1	0900	 	 	 	 	1	 	 	 	 	000000001981
5560	2	 	1	5	2	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000001981
5560	1	 	12	996	996	 	2	B	1	B	B	2	B	 	 	 	1	1	 	 	 	 	000000001988
5560	1	 	1	3	1	 	0	1	1	1	B	2	0815	 	 	 	 	 	 	 	 	 	000000001990
5560	1	 	1	60	54	 	0	2	1	1	B	2	1200	 	 	 	 	 	 	 	 	 	000000001993
5560	2	 	1	60	54	 	0	D	2	1	B	2	D	 	 	 	2	2	 	 	 	 	000000001993
5560	1	 	2	20	12	8	8	1	1	1	1	1	0900	 	 	 	 	 	 	 	 	 	000000002002
5560	1	 	1	75	70	5	0	1	1	1	0	1	0600	 	 	 	 	 	 	 	 	 	000000002005
5560	2	 	1	30	15	 	0	1	1	1	B	2	0715	 	 	 	 	 	 	 	 	 	000000002005
5560	3	 	1	10	7	 	0	1	1	1	B	2	0530	 	 	 	 	 	 	 	 	 	000000002007
5560	4	 	2	60	60	 	2	1	1	1	B	2	D	 	 	 	 	 	 	 	 	 	000000002007
5560	1	 	1	35	30	 	1	1	1	1	B	2	0645	 	 	 	 	 	 	 	 	 	000000002016
5560	2	 	12	996	996	 	0	B	1	B	B	2	B	 	 	 	1	1	 	 	 	 	000000002016
5560	1	 	1	15	12	 	50	1	1	1	B	2	0900	 	 	 	 	 	 	 	 	 	000000002022
5560	2	 	1	15	12	 	50	1	1	1	B	2	0900	 	 	 	 	 	 	 	 	 	000000002022
5560	1	 	1	20	10	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000002024
5560	1	 	1	30	30	 	0	1	1	1	B	2	1000	 	 	 	 	 	 	 	 	 	000000002028
5560	1	 	1	10	8	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000002032
5560	1	 	1	20	13	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000002034
5560	2	 	1	20	11	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000002034
5560	1	 	1	20	11	 	2	R	1	1	B	2	R	2	1	 	2	2	 	 	 	 	000000002038
5560	1	 	1	15	15	 	2	1	1	1	B	2	0100	 	 	 	 	 	1	 	 	 	000000002040
5560	1	 	2	30	6	 	2	1	1	1	B	2	0430	 	 	 	 	 	 	 	 	 	000000002042
5560	1	 	2	50	40	 	0	1	1	1	B	2	0500	 	 	 	 	 	 	 	 	 	000000002044
5560	1	 	2	50	40	 	0	1	1	1	B	2	0800	 	 	 	2	2	 	 	 	 	000000002046
5560	2	 	4	30	20	 	0	1	1	B	B	2	0715	 	 	 	 	 	 	 	 	 	000000002046
5560	2	 	1	15	6	 	0	1	1	1	B	2	0645	 	 	 	 	 	 	 	 	 	000000002048
5560	1	 	2	4	3	 	0	1	1	1	B	2	0645	 	 	 	 	 	 	 	 	 	000000002050
5560	1	 	1	90	90	 	0	1	1	1	B	2	0615	 	 	 	 	 	 	 	 	 	000000002052
5560	2	 	1	15	7	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000002056
5560	1	 	1	10	3	 	1	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000002058
5560	3	 	1	20	13	 	0	2	1	1	B	2	0100	 	 	 	 	 	 	 	 	 	000000002058
5560	1	 	2	15	10	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000002062
5560	1	 	1	25	15	 	2	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000002066
5560	4	 	2	25	15	 	2	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000002066
5560	1	 	1	10	6	10	30	1	1	1	0	1	0945	 	 	 	 	 	 	 	 	 	000000002068
5560	3	 	1	10	6	 	0	1	1	1	B	2	0645	 	 	 	 	 	 	 	 	 	000000002068
5560	1	 	2	20	5	 	2	1	1	1	B	2	0745	 	 	 	 	 	 	 	 	 	000000002072
5560	2	 	1	20	7	 	2	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000002072
5560	3	 	2	25	9	 	2	1	D	1	B	2	0500	 	 	 	2	2	 	 	 	 	000000002072
5560	5	 	11	5	0	 	0	1	1	B	B	2	1000	 	 	 	 	1	 	 	 	 	000000002074
